month,trip_id,vehicle_id,started_at,ended_at,duration,start_location_name,end_location_name,user_id,trip_ledger_id
May,1689688,2504945,2019-05-27 20:12:00,5/27/2019 20:19,0:06:51,"118 Rte 66, Albuquerque, NM 87102, USA","510 Central Ave NW, Albuquerque, NM 87102, USA",36394571,1562046
May,1689700,1699002,2019-05-27 20:13:00,5/27/2019 20:25,0:12:06,"Central @ Tingley, Albuquerque, NM 87104, USA","514 Central Ave SW, Albuquerque, NM 87102, USA",36149413,1562149
May,1689717,9608552,2019-05-27 20:14:00,5/27/2019 20:53,0:39:29,"2002 Central Ave SW, Albuquerque, NM 87104, USA","2005 N Plaza St NW, Albuquerque, NM 87104, USA",36394267,1562713
May,1689722,2689597,2019-05-27 20:14:00,5/27/2019 20:26,0:11:31,"320 Central Ave SW, Albuquerque, NM 87102, USA","412 Gold Ave SW, Albuquerque, NM 87102, USA",36154082,1562156
May,1689727,3053714,2019-05-27 20:14:00,5/27/2019 20:54,0:39:24,"2002 Central Ave NW, Albuquerque, NM 87104, USA","8111 Romero St NW, Albuquerque, NM 87104, USA",36396771,1562719
May,1689735,4992437,2019-05-27 20:15:00,5/27/2019 20:47,0:31:44,"2414 Central Ave SE, Albuquerque, NM 87106, USA","3216 Silver Ave SE, Albuquerque, NM 87106, USA",36203205,1562569
May,1689736,8479151,2019-05-27 20:15:00,5/27/2019 20:17,0:01:46,"510 Central Ave NW, Albuquerque, NM 87102, USA","518 Central Ave SW, Albuquerque, NM 87102, USA",36377345,1562001
May,1689739,6260365,2019-05-27 20:15:00,5/27/2019 20:16,0:00:13,"2414 Central Ave SE, Albuquerque, NM 87106, USA","2414 Central Ave SE, Albuquerque, NM 87106, USA",36151881,1561974
May,1689748,8512968,2019-05-27 20:16:00,5/27/2019 20:29,0:13:59,"509 Central Ave SW, Albuquerque, NM 87102, USA","1401 University Blvd SE, Albuquerque, NM 87106, USA",35498126,1562242
May,1689749,5643672,2019-05-27 20:16:00,5/27/2019 20:45,0:29:47,"2414 Central Ave SE, Albuquerque, NM 87106, USA","123 Wellesley Dr SE, Albuquerque, NM 87106, USA",36152806,1562552
May,1689759,1418950,2019-05-27 20:16:00,5/27/2019 20:16,0:00:11,"2414 Central Ave SE, Albuquerque, NM 87106, USA","2414 Central Ave SE, Albuquerque, NM 87106, USA",36151881,1561989
May,1689769,8730949,2019-05-27 20:16:00,5/27/2019 20:21,0:05:00,"3422 Central Ave SE, Albuquerque, NM 87106, USA","3410 Central Ave SE, Albuquerque, NM 87106, USA",36398770,1562082
May,1689773,4604753,2019-05-27 20:17:00,5/27/2019 20:17,0:00:14,"2414 Central Ave SE, Albuquerque, NM 87106, USA","2414 Central Ave SE, Albuquerque, NM 87106, USA",36151881,1562000
May,1689783,4023456,2019-05-27 20:17:00,5/27/2019 20:19,0:02:11,"2nd @ Marquette, Albuquerque, NM 87102, USA","2nd @ Marquette, Albuquerque, NM 87102, USA",36393452,1562045
May,1689786,9808074,2019-05-27 20:17:00,5/27/2019 20:18,0:01:18,"520 Central Ave SW, Albuquerque, NM 87102, USA","524 Central Ave SW, Albuquerque, NM 87102, USA",36377345,1562030
May,1689790,8512185,2019-05-27 20:17:00,5/27/2019 20:31,0:13:49,"Central @ Dartmouth, Albuquerque, NM 87106, USA","326 Washington St SE, Albuquerque, NM 87108, USA",35327347,1562285
May,1689792,3213847,2019-05-27 20:17:00,5/27/2019 20:46,0:28:25,"2414 Central Ave SE, Albuquerque, NM 87106, USA","3216 Silver Ave SE, Albuquerque, NM 87106, USA",36151881,1562557
May,1689796,7204925,2019-05-27 20:17:00,5/27/2019 20:30,0:12:50,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1700 Old Town Rd NW, Albuquerque, NM 87104, USA",36398322,1562271
May,1689808,1103220,2019-05-27 20:18:00,5/27/2019 21:03,0:44:56,"2901 Central Ave NE, Albuquerque, NM 87106, USA","4717 Central Ave NE, Albuquerque, NM 87108, USA",36395895,1562898
May,1689815,7035500,2019-05-27 20:18:00,5/27/2019 20:30,0:11:22,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1700 Old Town Rd NW, Albuquerque, NM 87104, USA",35788025,1562253
May,1689817,3622262,2019-05-27 20:18:00,5/27/2019 20:26,0:07:27,"412 Gold Ave SW, Albuquerque, NM 87102, USA","412 Gold Ave SW, Albuquerque, NM 87102, USA",36388472,1562162
May,1689823,5058712,2019-05-27 20:19:00,5/27/2019 20:43,0:23:54,"520 Central Ave SW, Albuquerque, NM 87102, USA","423 Central Ave NE, Albuquerque, NM 87102, USA",36377345,1562499
May,1689855,9369067,2019-05-27 20:21:00,5/27/2019 20:25,0:04:27,"1st St NW and Central Ave SW, Albuquerque, NM 87102, USA","417 Gold Ave SW, Albuquerque, NM 87102, USA",36399231,1562143
May,1689861,7576900,2019-05-27 20:21:00,5/27/2019 20:31,0:10:36,"407 Central Ave SW, Albuquerque, NM 87102, USA","518 Central Ave NW, Albuquerque, NM 87102, USA",36399763,1562294
May,1689868,8986981,2019-05-27 20:21:00,5/27/2019 20:44,0:22:37,"401 2nd St NW, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",36399721,1562529
May,1689874,4023456,2019-05-27 20:21:00,5/27/2019 21:55,1:33:15,"401 2nd St NW, Albuquerque, NM 87102, USA","Albuquerque Convention Center, Albuquerque, NM 87102, USA",36393452,1563940
May,1689890,5537282,2019-05-27 20:22:00,5/27/2019 20:26,0:04:10,"Central @ Edith, Albuquerque, NM 87102, USA","417 Gold Ave SW, Albuquerque, NM 87102, USA",36025527,1562168
May,1689914,9518071,2019-05-27 20:23:00,5/27/2019 20:40,0:17:21,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","405 Central Ave NW, Albuquerque, NM 87102, USA",35835515,1562452
May,1689916,7195745,2019-05-27 20:23:00,5/27/2019 21:08,0:44:41,"413 2nd St SW, Albuquerque, NM 87102, USA","220 Gold Ave SW, Albuquerque, NM 87102, USA",36391382,1562996
May,1689924,9520817,2019-05-27 20:23:00,5/27/2019 20:40,0:16:55,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","405 Central Ave NW, Albuquerque, NM 87102, USA",36149409,1562447
May,1689928,7965460,2019-05-27 20:23:00,5/27/2019 21:46,1:22:32,"300 Central Ave SW, Albuquerque, NM 87102, USA","423 Central Ave NE, Albuquerque, NM 87102, USA",36391584,1563753
May,1689943,2895097,2019-05-27 20:24:00,5/27/2019 21:08,0:43:51,"416 2nd St SW, Albuquerque, NM 87102, USA","225 Gold Ave SW, Albuquerque, NM 87102, USA",36394173,1563000
May,1689952,1941598,2019-05-27 20:25:00,5/27/2019 22:08,1:43:27,"Central @ Tingley, Albuquerque, NM 87104, USA","202 San Felipe St NW, Albuquerque, NM 87104, USA",36380037,1564197
May,1689956,5504748,2019-05-27 20:25:00,5/27/2019 20:29,0:04:19,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ New York, Albuquerque, NM 87104, USA",35855849,1562231
May,1689972,2787234,2019-05-27 20:25:00,5/27/2019 20:29,0:04:08,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ New York, Albuquerque, NM 87104, USA",36389623,1562240
May,1689974,2204842,2019-05-27 20:25:00,5/27/2019 21:06,0:40:35,"412 Gold Ave SW, Albuquerque, NM 87102, USA","205 Silver Ave SW, Albuquerque, NM 87102, USA",36122028,1562957
May,1689980,8125312,2019-05-27 20:26:00,5/27/2019 20:30,0:04:08,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ New York, Albuquerque, NM 87104, USA",36389439,1562246
May,1689982,9655119,2019-05-27 20:26:00,5/27/2019 20:27,0:01:21,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ Tingley, Albuquerque, NM 87104, USA",36387916,1562187
May,1689983,9329814,2019-05-27 20:26:00,5/27/2019 21:00,0:34:04,"412 Gold Ave SW, Albuquerque, NM 87102, USA","205 Silver Ave SW, Albuquerque, NM 87102, USA",36392566,1562825
May,1689984,4942355,2019-05-27 20:26:00,5/27/2019 20:29,0:03:37,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ New York, Albuquerque, NM 87104, USA",36363869,1562234
May,1689986,6682067,2019-05-27 20:26:00,5/27/2019 21:00,0:34:02,"417 Gold Ave SW, Albuquerque, NM 87102, USA","205 Silver Ave SW, Albuquerque, NM 87102, USA",36399231,1562827
May,1689994,7264192,2019-05-27 20:26:00,5/27/2019 20:32,0:05:47,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ New York, Albuquerque, NM 87104, USA",10802,1562301
May,1689995,6481616,2019-05-27 20:26:00,5/27/2019 22:41,2:15:00,"1400 Central Ave SE, Albuquerque, NM 87106, USA","1224 Central Ave NE, Albuquerque, NM 87106, USA",36401015,1564878
May,1689999,3689671,2019-05-27 20:26:00,5/27/2019 20:31,0:04:46,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ New York, Albuquerque, NM 87104, USA",36389715,1562284
May,1690019,4520003,2019-05-27 20:27:00,5/27/2019 20:29,0:02:09,"Central @ Tingley, Albuquerque, NM 87104, USA","Central @ New York, Albuquerque, NM 87104, USA",36387916,1562236
May,1690032,9403063,2019-05-27 20:28:00,5/27/2019 20:32,0:04:13,"2713 Central Ave NW, Albuquerque, NM 87104, USA","Central @ New York, Albuquerque, NM 87104, USA",36386700,1562297
May,1690055,6865874,2019-05-27 20:29:00,5/27/2019 22:41,2:12:05,"1400 Central Ave SE, Albuquerque, NM 87106, USA","1100 Central Ave NE, Albuquerque, NM 87106, USA",36083103,1564874
May,1690081,3550615,2019-05-27 20:30:00,5/27/2019 20:34,0:03:38,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","524 Central Ave SW, Albuquerque, NM 87102, USA",36391718,1562323
May,1690083,8730949,2019-05-27 20:30:00,5/27/2019 20:41,0:11:20,"3410 Central Ave SE, Albuquerque, NM 87106, USA","113 Carlisle Blvd SE, Albuquerque, NM 87106, USA",35552345,1562472
May,1690084,9122248,2019-05-27 20:30:00,5/27/2019 20:34,0:03:43,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","524 Central Ave SW, Albuquerque, NM 87102, USA",36110994,1562328
May,1690086,4604753,2019-05-27 20:30:00,5/27/2019 20:59,0:29:14,"2414 Central Ave SE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36399756,1562820
May,1690089,4604914,2019-05-27 20:30:00,5/27/2019 20:54,0:23:31,"401 3rd St NW, Albuquerque, NM 87102, USA","1710 Central Ave SW, Albuquerque, NM 87104, USA",36401802,1562721
May,1690090,4373783,2019-05-27 20:30:00,5/27/2019 21:24,0:54:04,"Jones Motor Co., Albuquerque, NM 87106, USA","Jones Motor Co., Albuquerque, NM 87106, USA",36400531,1563351
May,1690095,5733659,2019-05-27 20:30:00,5/27/2019 21:24,0:53:51,"Jones Motor Co., Albuquerque, NM 87106, USA","Jones Motor Co., Albuquerque, NM 87106, USA",36401751,1563346
May,1690097,1418950,2019-05-27 20:30:00,5/27/2019 20:59,0:28:59,"2414 Central Ave SE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36400852,1562819
May,1690105,3622262,2019-05-27 20:31:00,5/27/2019 21:06,0:34:58,"412 Gold Ave SW, Albuquerque, NM 87102, USA","100 Gold Ave SW, Albuquerque, NM 87102, USA",36122221,1562952
May,1690109,3819003,2019-05-27 20:31:00,5/27/2019 20:41,0:10:02,"3410 Central Ave SE, Albuquerque, NM 87106, USA","113 Carlisle Blvd SE, Albuquerque, NM 87106, USA",36398970,1562463
May,1690111,8622332,2019-05-27 20:31:00,5/27/2019 21:26,0:55:19,"205 Romero St NW, Albuquerque, NM 87104, USA","216 Silver Ave SW, Albuquerque, NM 87102, USA",36385128,1563386
May,1690112,9488315,2019-05-27 20:31:00,5/27/2019 21:27,0:56:17,"20 S Plaza St NW, Albuquerque, NM 87104, USA","205 Silver Ave SW, Albuquerque, NM 87102, USA",35851819,1563409
May,1690115,2279774,2019-05-27 20:31:00,5/27/2019 20:54,0:22:35,"401 2nd St NW, Albuquerque, NM 87102, USA","1710 Central Ave SW, Albuquerque, NM 87104, USA",36401883,1562718
May,1690117,6572301,2019-05-27 20:31:00,5/27/2019 20:39,0:08:11,"200 3rd St NW, Albuquerque, NM 87102, USA","5th @ Marquette, Albuquerque, NM 87102, USA",36376521,1562438
May,1690126,5512242,2019-05-27 20:31:00,5/27/2019 20:39,0:07:46,"200 3rd St NW, Albuquerque, NM 87102, USA","411 Marquette Ave NW, Albuquerque, NM 87102, USA",36121339,1562433
May,1690130,3260435,2019-05-27 20:32:00,5/27/2019 20:55,0:23:06,"401 2nd St NW, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",36402367,1562748
May,1690139,8949574,2019-05-27 20:32:00,5/27/2019 21:00,0:27:29,"412 Gold Ave SW, Albuquerque, NM 87102, USA","205 Silver Ave SW, Albuquerque, NM 87102, USA",36085911,1562829
May,1690143,5856089,2019-05-27 20:32:00,5/27/2019 21:06,0:33:41,"412 Gold Ave SW, Albuquerque, NM 87102, USA","100 Gold Ave SW, Albuquerque, NM 87102, USA",36122583,1562964
May,1690145,3936835,2019-05-27 20:33:00,5/27/2019 20:52,0:19:01,"2550 Central Ave NE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36401252,1562672
May,1690197,5188380,2019-05-27 20:35:00,5/27/2019 20:36,0:01:15,"123 Wellesley Dr SE, Albuquerque, NM 87106, USA","3216 Silver Ave SE, Albuquerque, NM 87106, USA",36391921,1562388
May,1690215,2151716,2019-05-27 20:36:00,5/27/2019 20:36,0:00:20,"3216 Silver Ave SE, Albuquerque, NM 87106, USA","123 Wellesley Dr SE, Albuquerque, NM 87106, USA",35570293,1562383
May,1690225,2922267,2019-05-27 20:36:00,5/27/2019 21:02,0:26:04,"3216 Silver Ave SE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36392457,1562887
May,1690232,1292599,2019-05-27 20:37:00,5/27/2019 20:52,0:15:15,"2550 Central Ave NE, Albuquerque, NM 87106, USA","3205 Central Ave NE, Albuquerque, NM 87106, USA",36403338,1562674
May,1690236,9570873,2019-05-27 20:37:00,5/27/2019 21:18,0:41:41,"First Plaza Galeria, 20 First Plaza Center NW, Albuquerque, NM 87102, USA","201 3rd St NW, Albuquerque, NM 87102, USA",36403295,1563219
May,1690298,5188380,2019-05-27 20:39:00,5/27/2019 21:02,0:22:59,"3216 Silver Ave SE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36391921,1562877
May,1690310,2151716,2019-05-27 20:40:00,5/27/2019 20:54,0:14:02,"123 Wellesley Dr SE, Albuquerque, NM 87106, USA","2901 Central Ave NE, Albuquerque, NM 87106, USA",35570293,1562716
May,1690316,9809643,2019-05-27 20:40:00,5/27/2019 21:25,0:44:34,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1800 Mountain Rd NW, Albuquerque, NM 87104, USA",36403881,1563357
May,1690323,7343079,2019-05-27 20:41:00,5/27/2019 21:18,0:37:52,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","201 3rd St NW, Albuquerque, NM 87102, USA",36404047,1563218
May,1690329,1591106,2019-05-27 20:41:00,5/27/2019 20:52,0:11:10,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",36376521,1562677
May,1690330,1286190,2019-05-27 20:41:00,5/27/2019 20:52,0:10:45,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",36121339,1562669
May,1690351,4866532,2019-05-27 20:42:00,5/27/2019 20:52,0:09:23,"2550 Central Ave NE, Albuquerque, NM 87106, USA","3205 Central Ave NE, Albuquerque, NM 87106, USA",36403607,1562676
May,1690385,5265721,2019-05-27 20:44:00,5/27/2019 21:22,0:38:00,"Jones Motor Co., Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",35826989,1563309
May,1690414,4021313,2019-05-27 20:45:00,5/27/2019 21:23,0:37:18,"Jones Motor Co., Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36396075,1563316
May,1690440,9027928,2019-05-27 20:47:00,5/27/2019 20:59,0:11:49,"2201 Clayton St SW, Albuquerque, NM 87104, USA","Central @ New York, Albuquerque, NM 87104, USA",36356250,1562810
May,1690442,1927218,2019-05-27 20:47:00,5/27/2019 20:59,0:11:45,"224 San Pasquale Ave SW, Albuquerque, NM 87104, USA","Central @ New York, Albuquerque, NM 87104, USA",35512732,1562809
May,1690444,7989059,2019-05-27 20:47:00,5/27/2019 20:58,0:11:18,"1719 Central Ave NW, Albuquerque, NM 87104, USA","Central @ New York, Albuquerque, NM 87104, USA",36352917,1562800
May,1690445,3669820,2019-05-27 20:47:00,5/27/2019 20:58,0:11:24,"1710 Central Ave SW, Albuquerque, NM 87104, USA","Central @ New York, Albuquerque, NM 87104, USA",35512965,1562804
May,1690448,2823415,2019-05-27 20:47:00,5/27/2019 21:05,0:17:21,"2901 Central Ave NE, Albuquerque, NM 87106, USA","2901 Central Ave NE, Albuquerque, NM 87106, USA",36401906,1562931
May,1690451,8125312,2019-05-27 20:47:00,5/27/2019 21:02,0:14:06,"Central @ New York, Albuquerque, NM 87104, USA","312 Central Ave SW, Albuquerque, NM 87102, USA",35514522,1562862
May,1690461,7111886,2019-05-27 20:48:00,5/27/2019 20:59,0:10:45,"524 Central Ave SW, Albuquerque, NM 87102, USA","662 Central Ave NW, Albuquerque, NM 87102, USA",36399297,1562807
May,1690464,3689671,2019-05-27 20:48:00,5/27/2019 21:02,0:13:45,"Central @ New York, Albuquerque, NM 87104, USA","111 3rd St NW, Albuquerque, NM 87102, USA",36404228,1562867
May,1690472,4520003,2019-05-27 20:48:00,5/27/2019 21:02,0:13:09,"Central @ New York, Albuquerque, NM 87104, USA","311 Central Ave NW, Albuquerque, NM 87102, USA",36402287,1562861
May,1690475,4965027,2019-05-27 20:48:00,5/27/2019 21:05,0:16:19,"2901 Central Ave NE, Albuquerque, NM 87106, USA","2901 Central Ave NE, Albuquerque, NM 87106, USA",36405101,1562935
May,1690513,5253646,2019-05-27 20:50:00,5/27/2019 21:25,0:34:47,"1800 Mountain Rd NW, Albuquerque, NM 87104, USA","1800 Mountain Rd NW, Albuquerque, NM 87104, USA",36404175,1563355
May,1690532,8084578,2019-05-27 20:51:00,5/28/2019 3:56,7:05:15,"312 Tijeras Ave NE, Albuquerque, NM 87102, USA",,36153607,1568769
May,1690548,5398061,2019-05-27 20:52:00,5/27/2019 21:09,0:17:08,"722 Central Ave SW, Albuquerque, NM 87102, USA","Ycc Trail, Albuquerque, NM 87104, USA",30790157,1563039
May,1690558,1221572,2019-05-27 20:53:00,5/27/2019 21:23,0:30:15,"2901 Central Ave NE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36395463,1563318
May,1690564,6813583,2019-05-27 20:53:00,5/27/2019 21:09,0:16:39,"722 Central Ave SW, Albuquerque, NM 87102, USA","Paseo del Bosque Trail, Albuquerque, NM 87104, USA",30790204,1563043
May,1690585,8512185,2019-05-27 20:54:00,5/27/2019 20:57,0:03:29,"351 Washington St SE, Albuquerque, NM 87108, USA","4717 Central Ave NE, Albuquerque, NM 87108, USA",35327347,1562784
May,1690595,7699960,2019-05-27 20:54:00,5/27/2019 21:15,0:21:15,"401 2nd St NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",36405753,1563154
May,1690605,2643593,2019-05-27 20:55:00,5/27/2019 21:23,0:28:23,"2550 Central Ave NE, Albuquerque, NM 87106, USA","515 5th St NW, Albuquerque, NM 87102, USA",35612555,1563324
May,1690608,4886235,2019-05-27 20:55:00,5/27/2019 21:23,0:28:22,"2550 Central Ave NE, Albuquerque, NM 87106, USA","415 Roma Ave NW, Albuquerque, NM 87102, USA",36377369,1563326
May,1690648,9020781,2019-05-27 20:57:00,5/27/2019 21:10,0:12:24,"718 Rte 66, Albuquerque, NM 87102, USA","Paseo del Bosque Trail, Albuquerque, NM 87104, USA",36406281,1563051
May,1690651,2151716,2019-05-27 20:57:00,5/27/2019 21:02,0:04:49,"2901 Central Ave NE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",35570293,1562880
May,1690658,8381746,2019-05-27 20:58:00,5/27/2019 21:09,0:11:12,"718 Rte 66, Albuquerque, NM 87102, USA","Paseo del Bosque Trail, Albuquerque, NM 87104, USA",36406257,1563036
May,1690663,1292599,2019-05-27 20:58:00,5/27/2019 21:05,0:06:12,"3201 Central Ave NE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36403338,1562928
May,1690664,4866532,2019-05-27 20:58:00,5/27/2019 21:05,0:06:21,"3201 Central Ave NE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36403607,1562936
May,1690683,6665361,2019-05-27 20:59:00,5/27/2019 21:05,0:05:57,"2210 Central Ave NE, Albuquerque, NM 87106, USA","Central @ Mesa, Albuquerque, NM 87106, USA",36399075,1562943
May,1690702,1258930,2019-05-27 21:00:00,5/27/2019 21:19,0:18:44,"407 Central Ave SW, Albuquerque, NM 87102, USA","415 Central Ave NW, Albuquerque, NM 87102, USA",36405949,1563239
May,1690720,3737340,2019-05-27 21:02:00,5/27/2019 21:16,0:14:12,"100 Gold Ave SW, Albuquerque, NM 87102, USA","100 Gold Ave SW, Albuquerque, NM 87102, USA",36407215,1563166
May,1690750,8500532,2019-05-27 21:03:00,5/27/2019 21:59,0:56:24,"2550 Central Ave NE, Albuquerque, NM 87106, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",36391921,1564047
May,1690757,9163777,2019-05-27 21:03:00,5/27/2019 21:59,0:56:00,"2550 Central Ave NE, Albuquerque, NM 87106, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",35570293,1564042
May,1690761,3936835,2019-05-27 21:03:00,5/27/2019 22:00,0:56:41,"2550 Central Ave NE, Albuquerque, NM 87106, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",36392457,1564059
May,1690801,4992437,2019-05-27 21:05:00,5/27/2019 21:32,0:27:28,"3216 Silver Ave SE, Albuquerque, NM 87106, USA","3216 Silver Ave SE, Albuquerque, NM 87106, USA",36172546,1563501
May,1690846,2460822,2019-05-27 21:07:00,5/27/2019 21:27,0:19:37,"8111 Romero St NW, Albuquerque, NM 87104, USA","2005 N Plaza St NW, Albuquerque, NM 87104, USA",36164629,1563403
May,1690848,9608552,2019-05-27 21:07:00,5/27/2019 21:32,0:24:51,"2005 N Plaza St NW, Albuquerque, NM 87104, USA","1800 Mountain Rd NW, Albuquerque, NM 87104, USA",36165145,1563502
May,1690885,3053714,2019-05-27 21:09:00,5/27/2019 21:33,0:24:19,"303 Romero St NW, Albuquerque, NM 87104, USA","200 N Plaza St NW, Albuquerque, NM 87104, USA",36115512,1563528
May,1690891,1594939,2019-05-27 21:09:00,5/27/2019 21:14,0:04:09,"1315 Central Ave NE, Albuquerque, NM 87106, USA","1419 Central Ave NE, Albuquerque, NM 87106, USA",36408119,1563122
May,1690927,1722402,2019-05-27 21:11:00,5/27/2019 21:34,0:22:20,"Rio Grande @ Mountain, Albuquerque, NM 87104, USA","200 N Plaza St NW, Albuquerque, NM 87104, USA",36115682,1563530
May,1690932,5677962,2019-05-27 21:12:00,5/27/2019 21:16,0:04:30,"423 4th St SW, Albuquerque, NM 87102, USA","205 Silver Ave SW, Albuquerque, NM 87102, USA",36384956,1563170
May,1690936,5107885,2019-05-27 21:12:00,5/27/2019 21:47,0:35:31,"1307 Central Ave NE, Albuquerque, NM 87106, USA","101 Cornell Dr SE, Albuquerque, NM 87106, USA",36406868,1563785
May,1690942,8825568,2019-05-27 21:12:00,5/27/2019 21:31,0:18:31,"1400 Central Ave SE, Albuquerque, NM 87106, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",35843746,1563470
May,1690946,7195745,2019-05-27 21:12:00,5/27/2019 21:15,0:03:11,"220 Gold Ave SW, Albuquerque, NM 87102, USA","230 6th St SW, Albuquerque, NM 87102, USA",36172893,1563153
May,1690990,1322681,2019-05-27 21:14:00,5/27/2019 21:48,0:33:33,"1315 Central Ave NE, Albuquerque, NM 87106, USA","101 Cornell Dr SE, Albuquerque, NM 87106, USA",36404631,1563802
May,1690998,7204925,2019-05-27 21:14:00,5/27/2019 21:55,0:41:05,"1708 Old Town Rd NW, Albuquerque, NM 87104, USA","1800 Mountain Rd NW, Albuquerque, NM 87104, USA",36409026,1563964
May,1691010,3213847,2019-05-27 21:15:00,5/27/2019 21:49,0:33:22,"3216 Silver Ave SE, Albuquerque, NM 87106, USA","3216 Silver Ave SE, Albuquerque, NM 87106, USA",36381174,1563818
May,1691037,8676330,2019-05-27 21:16:00,5/27/2019 21:21,0:04:40,"100 Silver Ave SW, Albuquerque, NM 87102, USA","420 Central Ave SW, Albuquerque, NM 87102, USA",36409735,1563276
May,1691048,4861127,2019-05-27 21:17:00,5/27/2019 22:00,0:43:05,"1400 Central Ave SE, Albuquerque, NM 87106, USA","1845 Illinois St NE, Albuquerque, NM 87110, USA",35563699,1564058
May,1691050,2323369,2019-05-27 21:17:00,5/27/2019 21:59,0:42:14,"1315 Central Ave NE, Albuquerque, NM 87106, USA","1841 Illinois St NE, Albuquerque, NM 87110, USA",36096259,1564040
May,1691067,1564954,2019-05-27 21:18:00,5/27/2019 21:20,0:01:57,"311 Central Ave NW, Albuquerque, NM 87102, USA","311 Central Ave NW, Albuquerque, NM 87102, USA",36410957,1563246
May,1691086,6572301,2019-05-27 21:19:00,5/27/2019 21:22,0:02:37,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","400 Marquette Ave NW, Albuquerque, NM 87102, USA",36411067,1563299
May,1691116,5856089,2019-05-27 21:21:00,5/27/2019 21:28,0:07:16,"205 Silver Ave SW, Albuquerque, NM 87102, USA","423 4th St SW, Albuquerque, NM 87102, USA",36384956,1563427
May,1691117,3520467,2019-05-27 21:21:00,5/27/2019 21:22,0:01:29,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","411 Marquette Ave NW, Albuquerque, NM 87102, USA",36411100,1563305
May,1691120,6796956,2019-05-27 21:21:00,5/27/2019 21:25,0:04:18,"417 Gold Ave SW, Albuquerque, NM 87102, USA","423 Central Ave NE, Albuquerque, NM 87102, USA",36025527,1563362
May,1691124,5677962,2019-05-27 21:21:00,5/27/2019 21:28,0:06:41,"205 Silver Ave SW, Albuquerque, NM 87102, USA","410 Lead Ave SW, Albuquerque, NM 87102, USA",36408474,1563417
May,1691128,4912558,2019-05-27 21:21:00,5/27/2019 21:22,0:00:26,"311 Central Ave NW, Albuquerque, NM 87102, USA","311 Central Ave NW, Albuquerque, NM 87102, USA",36410957,1563297
May,1691146,3550615,2019-05-27 21:22:00,5/27/2019 22:10,0:48:19,"524 Central Ave SW, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",36154991,1564259
May,1691151,5512242,2019-05-27 21:22:00,5/27/2019 21:49,0:26:18,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","400 Tijeras Ave NW, Albuquerque, NM 87102, USA",36411067,1563824
May,1691156,9122248,2019-05-27 21:23:00,5/27/2019 22:11,0:48:22,"524 Central Ave SW, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",35558335,1564271
